Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,CH1ENTROPY,CH2ENTROPY,CH3ENTROPY,CH4ENTROPY,CH5ENTROPY,CH6ENTROPY,CH7ENTROPY,CH8ENTROPY,CH9ENTROPY,CH10ENTROPY,CH11ENTROPY,CH12ENTROPY,CH13ENTROPY,CH14ENTROPY,Classification
21.0,4223.9713459015165,4141.553466796899,4173.161546707181,4137.645740509058,4152.418373107936,4166.966140747099,4176.515922546414,4152.6943187713905,4167.286149978667,4177.944700241119,4177.749410629295,4169.15916252139,4167.281641006495,4224.866783142117,21.70026266404479,13.533911982744668,22.760419149312405,13.868517235165637,12.563730087337133,14.523628383452012,12.289931117776254,29.51187562657044,15.313103540034122,13.230873945209526,15.624733096608454,10.784214042196954,15.545037498632432,9.396233083965734,0.45124340116786094,-0.3894783899718945,0.14911689984066667,-0.4424837179876813,-0.47401280020909003,0.012101001290844878,0.11706848462544812,-0.10872330144600381,0.0018524511778201132,0.281280534928392,0.16268439047713776,0.06502151869632346,-0.003917919628241166,0.328697533567243,open_hand
22.0,4192.547584533717,4177.333745956447,4169.250802993802,4173.721460342433,4168.07491111758,4167.3026771545665,4140.481255531335,4154.308395385768,4160.461744308496,4164.888303756739,4161.420778274561,4186.960641860989,4177.108385086085,4219.044479370143,26.823180199355583,13.437382907661778,18.127901537619863,15.22890863979339,13.743470809623231,12.594443193302398,38.67554667292595,21.439341279063573,17.135280652253925,15.1976612804578,15.252226196837118,15.701427237742564,18.759899558668955,12.760355163391175,0.19576208787919055,0.227219747169192,0.08198508157699975,0.1548861846200163,-0.025435143013314943,0.015668258232240738,-0.4062297540899583,-0.09895042354946007,-0.07886588051841247,-0.06864201469731936,-0.013622422649921202,0.3243571129688333,0.24252344512324178,0.10181947365427972,open_hand
23.0,4199.83623695376,4173.20063781741,4158.866683959987,4169.580829620387,4173.43550109866,4162.394325256373,4153.090944290188,4157.840555191069,4162.432874679589,4166.843954086327,4156.614084243798,4148.412469863917,4168.547193527249,4213.034353256251,21.122005273673274,18.51755196947406,23.10354176678597,19.94896133658925,9.430288681525626,10.170214697604388,23.789849705967054,18.233372575436988,14.285150634448053,20.538013029540075,24.88967858028187,23.964042972642538,22.585791770597975,19.921925559306974,0.25502025467157796,0.15598273757011522,-0.0962686836650366,0.0863223920584941,0.12815186922519975,-0.036359849250762064,-0.22311087261129814,-0.07756397498760169,-0.055551563814493846,-0.016228919681056105,-0.06552223200504095,-0.23722054595871994,0.02782041484479945,-0.1323774707091303,open_hand
24.0,4133.2336845398195,4174.828222274808,4160.349056243921,4171.953125000027,4176.463836669949,4167.2300701141585,4176.937582016017,4174.2983646393095,4168.978376388574,4163.635816574121,4159.335943222073,4157.713830947901,4160.01201629641,4206.640119552638,22.90852365271089,16.70026232029987,18.520946904855982,18.210260524201207,12.508982530020331,9.940481235848022,18.451870456275145,13.502768302045128,12.251923285254025,14.370160491937707,18.73805755196374,20.512137682852046,15.869492477212415,14.700462556690818,-0.2864714961067819,0.1840352940759197,-0.07082228419280359,0.12560470898627257,0.2149171346328199,0.014898629855809479,0.12319185625777761,0.022084431258741984,0.021867922013190797,-0.10220973829085202,-0.03613322551535919,-0.10171641406940728,-0.18623021149973487,-0.38154195853415773,open_hand
25.0,4171.696223258999,4189.6033706665285,4206.257518768337,4189.992473602322,4175.290948867825,4168.161056518579,4205.7281665802275,4170.373601913478,4168.242181777981,4161.956136703517,4171.403245925931,4183.739479064967,4169.339927673365,4224.432096481347,44.47787462069232,9.121886513227066,10.872510925808507,10.437242899588593,8.889251521821267,14.71026782587826,19.547248169200977,12.188487518877022,12.115671897177332,12.528154151402358,15.674113059889672,9.869163792172042,11.825192343655296,12.048939963849365,0.026236450894811483,0.4386953107998465,0.7172422858301055,0.4243143111073591,0.18131256240194382,0.02476700557927681,0.5412909658661307,-0.0016791413937532055,0.013160291833681342,-0.1472265898838767,0.09416229688580156,0.2774305541127577,0.04770110811124964,0.31175907241371825,open_hand
26.0,4228.800083160428,4186.422792434721,4169.449626922635,4187.297677993801,4178.69692611697,4184.107576370266,4168.261734008818,4173.706420898463,4173.713953018214,4172.410856246973,4180.835338592553,4172.559591293359,4168.228675842311,4218.785064697293,16.442486753986863,16.63816511861837,15.606244206505165,18.65894496863239,9.137808822642295,8.750735839514334,16.43416328341259,11.63008963118642,10.082823965183902,13.031691123607425,14.381171446223991,11.985370424881873,10.64328616849246,9.398690134825175,0.4905019775678447,0.3838758203805217,0.08539809271634183,0.3796917838883494,0.2788976922654375,0.19379874291837085,-0.002799483682448665,0.0185003424680482,0.07787980988132345,0.13296880113728146,0.1960043962756527,0.11455966097858102,0.01983242489230667,0.09171084655507848,open_hand
27.0,4113.444011688252,4178.592750549342,4168.683399200463,4177.168479919461,4164.923908233667,4164.450122833279,4200.243894577052,4161.538455963163,4162.837537765532,4163.533651351956,4161.141819000268,4209.477664947535,4164.2142410278575,4217.279630661037,32.868105643389676,15.653199648978138,15.680491153602592,17.433400361537984,13.617052124605637,14.801180795691812,15.436776931105566,18.1426150148604,15.983135375185213,14.279191056347948,23.783675085885505,57.10484324202043,14.900781992944019,12.527855731244795,-0.4473653989879453,0.24891957191421324,0.07224502926772491,0.2119646229305213,-0.11571496672734853,-0.014568571951771523,0.4616479410340396,-0.055174001427929165,-0.050765252628573114,-0.10494785328805244,-0.01663445816975022,0.6523897136306888,-0.08084413556013914,0.03304850826955198,open_hand
28.0,4140.805788993859,4161.211940765405,4160.828823089624,4158.966348648099,4174.600877761867,4175.4241714477785,4156.532943725612,4160.86288833621,4176.705726623561,4178.133016586331,4171.2059288025175,4137.280646324181,4184.2728366852025,4225.65856170657,32.55037971081267,15.338378326744875,17.767193478298687,16.749599486029314,15.025952114780686,16.7047336728909,17.96081904400728,13.726770090785115,20.262989017876443,25.17272786355472,16.3795430031007,24.713119408522573,21.563816891611186,17.826885791643477,-0.22490880895312154,-0.050650841384150116,-0.06258660754017763,-0.08944046157086737,0.1615412387658887,0.10175539843204477,-0.17312588894367656,-0.059264414404768206,0.11326618430099251,0.2863275734226706,0.09203178451656602,-0.3993912295261377,0.4221981385397449,0.3595508163259158,open_hand
29.0,4107.798471450826,4139.008417129542,4169.744585037257,4139.03046226504,4166.894042968775,4154.452619552638,4196.151832580594,4158.31834030154,4171.096755981473,4165.924470901516,4172.391317367581,4167.107372283965,4181.0176296234395,4219.500690460232,33.13065638643339,16.964980886923993,15.133290023656908,18.17288338050023,12.162448649682778,11.043688945030596,21.455347937391643,15.132805692622362,14.394055733923999,15.617826429428458,15.901005637024912,15.921537793646285,10.907267084136533,10.273281907822733,-0.4932647430289092,-0.43334410107469085,0.09046134308441116,-0.41955441527852366,-0.059268361271525224,-0.12054124588295716,0.4022226982653379,-0.07467109152480475,0.04692388657659394,-0.040871852419204616,0.10483090177778351,0.035130618597831065,0.3405619766175124,0.11959667853464158,open_hand
30.0,4212.777952194241,4149.831226348904,4161.788360595729,4150.023529052761,4164.831741333037,4168.106473922756,4176.383214950587,4167.360767364526,4172.165958404569,4169.980476379417,4163.253698349022,4146.671175003079,4167.500507354765,4221.140327453639,15.049710578484907,16.060869523502614,16.890098320117723,16.832237334564557,9.040983177812898,10.012045773343191,22.539566395887647,14.382856076334283,14.502950955813892,21.047407095991026,23.42060784514697,19.98743893593889,24.217322252103287,19.6481384054001,0.3602389255730915,-0.2468054143737954,-0.04611518875182069,-0.23752264247755292,-0.11835565346986739,0.02418843476343386,0.11514129459114182,-0.019921190071690995,0.059570297122670944,0.06783255004141182,0.006168352843363944,-0.2625880858650646,0.0015709504520992814,0.18348851149196632,open_hand
51.0,4181.935091018702,4164.031969070462,4156.475362777736,4166.605062484765,4178.631319046047,4166.442296981837,4163.256715774562,4144.461648941064,4164.3023700714375,4175.987581253078,4163.035854339626,4168.476055145291,4158.537675857568,4211.4017353058125,21.154332677228997,10.186290109550683,12.609487298637719,11.510741571795121,16.916790172285193,11.98667831168548,29.211478153631962,13.792960796952574,12.913970630279206,16.105223098083282,16.76357302781645,17.188494954392848,14.861918939631963,13.14277357240662,0.10948044422905036,-0.002045681132102159,-0.13731809799197445,0.03704731917845586,0.2770179749133409,0.006548302485087925,-0.07548274798536493,-0.15857030145681986,-0.033439374645640625,0.22882807861433185,0.003816203427471438,0.05506987063646002,-0.2232046627435847,-0.1959957921985763,close_hand
52.0,4210.198291778588,4169.091037750273,4166.963628768948,4169.470142364527,4169.847751617457,4161.12278938296,4180.742183685328,4147.1900138855235,4158.294780731229,4162.407838821436,4136.811926841761,4166.267026901269,4166.5494766235615,4213.83364295962,32.741283641920035,15.821667569631616,13.015079520714544,18.142985846078805,14.712563300790176,12.412197364814217,36.55032308991801,12.14773516250957,12.657132763284057,16.247934603162417,20.562376544518862,30.697166007811933,13.366088342882628,12.490374647516594,0.3392657828892493,0.08515090603247573,0.04272345369917501,0.08448954615665137,0.025358757753670143,-0.049838020022246306,0.1784425777846722,-0.1420506534909746,-0.104496491190933,-0.13512058828055765,-0.2793340925912091,0.02288829507752348,-0.0222796056853296,-0.10123150095025846,close_hand
53.0,4128.289764404322,4166.968156814601,4162.186515808132,4167.462436676051,4136.852455139187,4154.329931259181,4174.090543746972,4162.537567138697,4156.746301651027,4159.375995636012,4145.325010299708,4156.137830734278,4154.731067657494,4211.40976333621,19.07993265652143,18.687617606106816,16.04749609943703,19.334814332904976,9.824702942431971,15.576148254397122,29.407410481582314,15.61756755484583,13.223899833786199,14.694494509992783,17.71347864509069,17.29648716541426,15.30251873840995,14.901859660155488,-0.32666653177509136,0.048561568298031134,-0.03928045722279217,0.05124438965999922,-0.9199940899566496,-0.12184173122942916,0.0818469449499277,-0.04912460362574738,-0.12281173416759072,-0.21637656873259253,-0.1874149053777186,-0.12467590772588376,-0.31866921461370673,-0.19568296345710454,close_hand
54.0,4149.418079376244,4189.087541580226,4171.547487258935,4186.512409210234,4137.5606079101835,4149.118091583279,4134.303887367272,4172.685298919705,4146.906055450467,4147.100367546108,4117.577122688317,4130.983575820949,4143.783546447779,4210.454729080222,20.795405956280295,21.62290677240122,19.791308046093057,25.41815834063343,12.645644352750065,15.18324457940922,17.45627802704736,12.559295223337958,15.101528660575003,19.674006960785157,44.03054506550266,19.672138396777488,28.03258004155259,19.279228173696698,-0.15488920717592516,0.42980463571071154,0.12140995878601926,0.36668869097913515,-0.8997047060101719,-0.17708678302403832,-0.49593797530920275,0.012317674107081998,-0.23920110126826963,-0.5453738601839874,-0.48702001188582533,-0.4911282413765476,-0.5932181441183965,-0.2328978405289306,close_hand
55.0,4117.253616333027,4169.009424209621,4174.137136459374,4170.639543533351,4156.425289154073,4160.669055938746,4159.701034545924,4186.307596206691,4164.988462448147,4161.236980438258,4152.921171188378,4160.0150222778575,4164.7866516113545,4210.012023925808,29.126095979414135,27.296932774879213,15.84735577111266,27.757020792830097,23.176804296884477,18.18828109712509,25.986364310477498,26.166280208558728,27.350979332088887,31.501460255019285,47.918868991600355,19.274069840127222,25.467362761624603,13.235494234182855,-0.41639256965774935,0.0837442395763355,0.16586387145124343,0.10385340266612977,-0.3592100889424419,-0.054647555461803346,-0.12711862750108838,0.0947976796224783,-0.025324348266188356,-0.1665005905026506,-0.10539610005544853,-0.06819218781246894,-0.06648885732632721,-0.250148758804697,close_hand
56.0,4185.562397003202,4137.329738616969,4151.840446472193,4139.7175540924345,4161.549983978298,4167.903146743801,4147.5520925522105,4191.212423324612,4184.588838577298,4186.21844863894,4201.201919555691,4171.548986434961,4180.677076339747,4218.808074951199,18.436175084597465,20.630641457660598,13.521491089550171,22.41709854817564,13.393317517512275,12.73937780946317,22.26128933063041,20.928067694084344,18.019542567435387,16.592906956279922,29.809215019029505,22.61359770283189,17.024242507100627,12.566745653853175,0.13897114986970738,-0.46227729935820183,-0.2168810614320375,-0.40817701297279696,-0.21238174178945726,0.022033184174175557,-0.3035465085997479,0.12449532600438767,0.206506779340893,0.5030240410934721,0.41591056513882635,0.09983696257091963,0.3320213638444364,0.09260748849765173,close_hand
57.0,4167.4313964844005,4145.275430679345,4165.11017036441,4146.255506515527,4149.236766815213,4155.0731163025175,4150.387635231045,4169.984985351589,4153.596252441432,4159.466648101833,4151.3541679382615,4173.7730579376475,4154.497198104887,4211.712741851833,13.724647806128761,21.017983523536984,19.73747016204895,23.835694429723564,13.434915828020223,12.432016356079387,25.816850634384704,11.545662265296578,12.057620122628329,13.785317786121304,22.852356095602374,27.84513260578694,16.977705300939046,15.481317530607313,-0.00843742320225679,-0.32532773920207225,0.010906990670135522,-0.2999164981369185,-0.5651694464631899,-0.11396403376263382,-0.26236853714752756,-0.004032128962054363,-0.16007017530495535,-0.21394700541411274,-0.12231566460842128,0.13223769140084102,-0.32453434463558206,-0.18387678148651943,close_hand
58.0,4167.529552459742,4124.878802299527,4149.6259040832765,4122.164450645471,4143.5556907654045,4161.648645401028,4128.419979095479,4150.079622268703,4163.061889648461,4166.799373626735,4193.051881790189,4152.247087478667,4172.673286438013,4218.433486938501,27.24017367097507,22.754053952539298,35.079773854871384,25.410987368977793,9.735157807614934,14.182094895032188,27.434351951868056,12.674982885671223,13.35870711907322,14.514165166155628,21.329216961099505,22.86822169017523,19.121501898044716,16.43772716627514,-0.007639395964398816,-0.6768778953566219,-0.2548958913686982,-0.6988349886142036,-0.727938749817736,-0.04426399150999743,-0.5813845491350131,-0.12455471206781529,-0.04811164283775212,-0.017423713979966293,0.3279113283329253,-0.18135705175368785,0.13129720835693798,0.07801089496425133,close_hand
59.0,4173.879204750089,4173.520118713403,4177.346250534081,4177.012702941922,4165.575428009057,4182.751411438014,4187.738376617459,4183.665349960353,4175.489768981961,4176.937103271512,4180.444705963159,4165.3159999847685,4177.499488830593,4225.456729888945,46.24673944742634,14.711809402084763,25.374601642758993,16.634914095706744,13.90717897265637,10.944624928096736,30.104380897891158,14.79012526869598,13.094318450047695,13.286679382488195,14.073463986722665,13.22635500612051,12.164546341184149,10.145284554228388,0.04398451649716174,0.16148921426729257,0.22095151683020758,0.20938514625394075,-0.0970481826477177,0.17942351141024618,0.2800418360091151,0.07879946137926828,0.09888396891303697,0.2542760776861603,0.19178657861060602,0.009033540320639934,0.25233179464116795,0.3516860237962467,close_hand
60.0,4186.9030275345085,4184.887306213403,4164.076015472439,4188.344360351586,4184.711030960109,4166.749288558987,4186.255517959621,4159.0009078979765,4170.939012527492,4174.284343719508,4168.574728012111,4174.927900314358,4173.59375572207,4224.136108398465,43.4950603157556,18.93150771506616,9.2364182580373,21.126590723085656,10.365829735122807,11.014944057285154,16.39970505579608,17.59826700275077,13.466762149930847,13.652790228954586,12.054653066566553,13.763844149430142,12.826400922348471,9.593435819631923,0.14987073775684634,0.35741064138988604,-0.00684531000524754,0.3970235666225522,0.45120865009041966,0.009802386769100451,0.2585076471796323,-0.07053829527666555,0.04505811407468529,0.18317986158305966,0.0636216509563357,0.14906167149494928,0.15438132500204282,0.3002252870545691,close_hand
61.0,4104.547279357932,4163.040847778348,4163.783554077174,4164.563302993802,4161.430782318141,4159.117597579983,4179.734090805081,4144.849266052272,4152.2285766601835,4155.46170997622,4138.704421043423,4162.434907913234,4151.061704635646,4208.285253524805,22.38101384978512,13.199749396495287,18.0985179593605,14.624996371613143,15.649321941149093,17.509786832444686,25.753839804351312,24.937982004368276,19.176699525014254,17.7128958051166,20.068088489943946,16.92494585738096,17.860466565163982,13.447095736190983,-0.5196975693199521,-0.01912834982234964,-0.011865701694132638,0.003238273263398825,-0.21579700520301145,-0.07109288047503577,0.16380297452501177,-0.15622336534194822,-0.17624689642899866,-0.32128275932480166,-0.2589000712777509,-0.0329387986221688,-0.4106918442404406,-0.31743592447617736,close_hand
62.0,4192.04226493838,4175.286973953274,4174.747087478665,4178.390924453761,4186.369199752836,4180.382627487206,4172.027759552028,4173.155048370385,4172.903638839751,4185.649044036891,4187.027235031153,4195.448225021387,4192.781938552884,4229.018920898463,25.7859132377961,13.68217677592841,16.416911260279136,15.14219981072163,13.946251036900174,13.429921862759542,21.844053070527213,21.714866721594994,14.151195096221295,12.871370850547335,22.046389468690347,23.171626541462242,14.967126612669349,13.729965790466714,0.19165374093955548,0.19194220011930327,0.1763342893506965,0.23220681285135883,0.49871707576013324,0.15431460549787196,0.051891032339087165,0.015161903422208047,0.06829550147461194,0.4877635126347817,0.2628607933446763,0.4480059615194437,0.6355948302716495,0.49049413428489885,close_hand
63.0,4168.904233932521,4184.288358688382,4194.428592681912,4185.4967994690205,4185.009014129664,4178.3107967377,4192.767417907741,4147.976245880154,4176.184389114405,4173.789575576808,4180.038558959986,4186.92309570315,4181.064702987697,4224.739088058499,24.892606390316068,16.548545176656113,17.971729117352684,18.01177168898146,20.367763342346503,15.945645751835746,18.179672196961615,14.920732215713365,16.211586274196307,15.276462639075728,15.124421918463225,17.396142007262203,13.644571490186136,12.33463699660738,0.0035370327230640746,0.3470873618738445,0.5141869657968339,0.3498714328620916,0.4597462074993716,0.13235337794985486,0.35307396500120986,-0.13729019217616537,0.10709986066439998,0.16991965382403804,0.18740124600987637,0.32381013285722055,0.3417425125139482,0.3237216315933185,close_hand
64.0,4152.756917953517,4167.1980075836445,4154.493200302151,4167.209524154689,4169.295879364039,4172.906654357935,4153.693922042872,4183.692405700708,4172.6201953888185,4170.7942829132335,4173.229660034203,4194.986976623562,4165.844326019309,4221.783847808865,16.14259708971868,15.378436043787977,22.740471511228073,16.562401740223468,16.87127404698004,12.258134998524985,19.657619488070186,20.674362519017947,14.966019295663585,15.019872015086618,15.24699243134015,38.516778616752624,15.061778356443721,14.8319375461499,-0.12774379785982098,0.052523207067194946,-0.17134389483077722,0.04705646689776664,0.009546988743374705,0.07506993405267191,-0.21435438276134164,0.07896327791966239,0.06494296301262376,0.08964325849805276,0.11388282484456898,0.44128640046077944,-0.03996382294585001,0.20856460772916022,close_hand
65.0,4204.255311965964,4179.613883972195,4173.755008697539,4180.862379074122,4203.582223892237,4178.613273620631,4186.408260345484,4216.779851913479,4173.251199722315,4180.3530635833995,4177.206533432033,4149.405549049403,4172.382322311428,4222.586648941063,14.968592703826104,14.781911600731592,18.919815488137157,16.055852763389126,20.102401968528174,23.85647679223678,17.35758179170037,14.281504534664759,16.36933432703721,17.16970437406166,17.496652622613688,31.022605344498317,14.94780680184466,13.155509988521155,0.2909481970469299,0.26651952066917467,0.15930426710454618,0.27313108581621154,0.9918898344473466,0.13555960686390267,0.2607257839940001,0.2793004669139633,0.0724064139788512,0.3458267243892111,0.15682272695937977,-0.2227531651408431,0.12400022414031472,0.23984740754555717,close_hand
66.0,4191.24799919131,4206.589538574247,4204.88282012942,4209.554285049462,4171.946607589747,4153.10096740725,4195.851860046412,4171.926591873192,4184.570804595973,4190.5629310608165,4191.769836425809,4166.4833679199455,4190.399639129664,4239.738088607812,20.688330058274023,17.022993930288646,50.35156591356301,18.940200194121207,11.220547071817425,15.311295119460938,17.68500660876989,19.9914188988773,22.86222391036332,19.558282307302274,18.905874393718808,22.02693718203627,18.119259003650896,13.815994950869992,0.1851962053890956,0.731463795336956,0.6936442119191597,0.7482340403042099,0.08549337335397202,-0.13486864223890022,0.3978664737792068,0.007723870282181902,0.20629347536150203,0.6194598714303833,0.3140685687210005,0.02603999531398653,0.5758500036688776,0.908188584630246,close_hand
