Time,CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,CH1ENTROPY,CH2ENTROPY,CH3ENTROPY,CH4ENTROPY,CH5ENTROPY,CH6ENTROPY,CH7ENTROPY,CH8ENTROPY,CH9ENTROPY,CH10ENTROPY,CH11ENTROPY,CH12ENTROPY,CH13ENTROPY,CH14ENTROPY,Classification
11.0,4006.2935600280907,4133.8842220306615,4150.008012771632,4149.110563278224,4162.261621475246,4157.366773605374,4177.2160530090605,4164.448619842555,4164.985483169579,4165.170770645166,4166.182374954251,4132.948212623622,4166.393222808864,4203.159543991116,33.14535178243909,27.03327513673156,24.557453996710095,30.938893263010854,28.858045447933222,30.322252713920495,26.79126759887532,9.51419286648905,24.553961629713793,23.199619945273422,17.72340254668698,28.510326057349477,25.319396718398906,22.091059618295166,-0.34313729495227296,-1.0179155805197058,-0.7137886378452132,-0.5282286324628661,-0.35690670151129417,-0.5573561475095645,0.108420734317506,-0.24390446687216372,-0.1519926793903914,-0.2732952482784224,-0.08024926019778003,-0.7775246899798982,-0.12030288565405349,-0.5159228339258016,open_hand
12.0,4097.043260574359,4131.315103530909,4166.1378192901875,4139.738082885768,4163.072906494166,4164.594341278101,4178.8085994720705,4174.24929237368,4182.981756210356,4190.664567947415,4221.837430954003,4187.770425796535,4201.265031814601,4224.953414917015,35.8278659155622,25.00149369940968,26.352181527839615,26.8406387501639,22.645536389186,21.909433224008126,27.184197807083912,11.31033890156544,22.719598383144135,26.304737476698826,25.014735391120258,35.767109430233866,17.512651307301468,19.99176658438404,-0.1380601280871077,-1.0913733923852598,-0.14987193032304616,-0.7697354792875905,-0.3198661426692117,-0.23419830337062827,0.13580910692391598,0.18010072743862213,0.5965125857207645,0.7062965052322582,1.18423597569425,0.39094585699115586,1.0183131399901029,0.4073692493389808,open_hand
13.0,4157.409860610987,4153.7680492401405,4164.242292404204,4158.422990798971,4165.579425811795,4176.125787735013,4197.955234527613,4187.487958908108,4181.15084648135,4201.007125854519,4206.153852462794,4225.102163314845,4184.414058685325,4231.030143737816,26.87333429289798,14.37503301698613,15.335265295414844,18.366032114395246,9.555333870566077,10.221410069656866,23.854073848883992,12.280289424876694,13.114898699707478,12.821721348905028,17.679238721274565,20.460989320144865,15.735255113520404,12.759678749513407,-0.0016430244022056276,-0.44938499757399347,-0.21614174449183543,-0.2882692073538048,-0.2054268591767008,0.2813938772299085,0.4650900335657506,0.7528433997928634,0.5203609531577602,1.103706287536869,0.8279044063185012,1.1866276296298248,0.4681039997204867,0.6648083996151676,open_hand
14.0,4104.286360740683,4174.291885376004,4177.314193725613,4181.590045928983,4172.586132049586,4177.701314926169,4170.888422012356,4179.546789169338,4169.34795188906,4174.330430984524,4169.316911697414,4180.607980728178,4171.619096756005,4218.41897201541,19.006976129865013,19.106557877309868,15.911933043571896,22.323582169615097,16.35864981339485,9.037334104604854,11.800598735125972,14.398144795977581,16.83489169083439,19.402344050678053,23.7576489074766,29.27001434152833,19.822520449096366,14.902809281915726,-0.1216920910303576,0.13744511313237806,0.2408670575507547,0.3086914903892566,0.11447589834694517,0.35183859577583154,-0.00040090415829420993,0.4092856278696915,0.029452156327268223,0.07866203870457127,-0.009032452274549182,0.23828682295550285,0.05032961073383938,0.13053915246854056,open_hand
15.0,4150.413660049465,4186.503419876127,4182.391332626366,4193.86218070986,4183.793567657495,4171.298084259057,4166.64663124087,4172.34627151492,4161.504901886013,4168.413459777856,4156.81542205813,4147.834548950224,4145.630493164086,4215.084634780907,14.729380818317289,9.470461763159854,16.956758557371572,10.823333631896924,10.683904697719903,11.887147664296878,31.293667200586025,17.754083129474658,17.26253928132403,25.9188046081958,17.407935206468952,13.938952121732909,11.71944402656472,10.773953498618608,-0.01745311502885301,0.48660479727543543,0.41836971074453455,0.6249156328396869,0.6261699003590389,0.06553837534112175,-0.07335057869921642,0.09777058872278165,-0.2967578432937372,-0.14869586059516854,-0.29306682779654125,-0.46024006130068745,-0.7982366488772951,-0.010719239949111942,open_hand
16.0,5323.976361274743,4146.980670928978,4145.110189437892,4122.670762062094,4160.404136657742,4161.464336395291,4164.546779632595,4151.770341873195,4168.952833175686,4179.641935348539,4221.9230861664055,4147.030755996728,4197.725872039822,4216.899040222193,1455.4816498406972,17.41410759956682,17.031385498460654,36.708081464560436,10.522818937883018,9.898895371514154,30.458805497054637,9.273787573845892,18.604834802584293,17.512521051978798,21.955783220926243,22.818835454369783,18.98971394215249,12.88133962454017,2.6345767259203594,-0.643453881157875,-0.8850222112430441,-1.2095203242032702,-0.4417132418473309,-0.37414657862369394,-0.10946350827548788,-0.7924031231482814,0.013018284900944867,0.28275505050810534,1.186182065757666,-0.4773719561598156,0.9027543504757559,0.06614760878406681,open_hand
17.0,4410.942017555255,4184.068511962918,4155.023525238062,4160.977571487453,4167.148454666165,4167.709833145169,4147.297670364405,4153.475542068508,4157.63421630862,4167.747896194482,4154.237277984646,4160.55787277224,4165.060585021997,4211.972654342676,762.9963672884816,23.292761566142172,23.823193882943336,38.17421216049806,20.105204336912912,11.564171776386132,8.426027563274198,18.918254047228327,16.641352530238613,14.236250029481207,26.478241250413618,15.770259759101217,13.662671604295703,9.974250672995135,0.571291719650595,0.4169844168158637,-0.5384405161332735,-0.22244365198309105,-0.13379025274385864,-0.09489893174480209,-0.4061110741323074,-0.7186312735271204,-0.4577483176938106,-0.17426994789100222,-0.35164237063558756,-0.18905748246697673,-0.16381547601772603,-0.14255754034392815,open_hand
18.0,3397.6918115615945,4198.051870346095,4179.898332595851,4203.462036132842,4171.072702407862,4172.270126342799,4161.629611969023,4143.9212684631575,4158.938810348534,4155.62800979617,4118.8977346420525,4182.668771743802,4145.922975540187,4207.701826095606,47.18063027922272,20.017840844859986,14.513619671327469,18.637707549339954,10.897138544027923,11.188846390775765,14.110802158778801,8.544210296823264,12.726942168265843,15.603944491035442,16.69446425747687,25.937322785638365,14.957422973887725,14.920666352245274,-1.7184621893970753,0.8168051761381507,0.33121154381647855,0.8722814011419185,0.045377765890034144,0.1090001647588356,-0.15963251544796228,-1.1319765438307277,-0.4034873323500102,-0.6399730610253002,-1.154558296190928,0.282210142826318,-0.7886866676706912,-0.3234901485488031,open_hand
19.0,3600.489789009108,4141.295576095607,4190.644018173242,4152.695304870629,4168.602745056177,4166.782848358182,4170.934978485135,4174.912851333644,4164.669975280785,4167.977766037012,4182.575117111234,4154.379512786891,4178.762014389063,4209.66598129275,82.29595926106417,24.957040199376483,20.201140962024198,25.542000492128626,11.661269142821608,8.27064805439707,17.051279492459102,14.578357838224912,12.447277727988537,18.399496879216723,27.412773279048935,21.490907976323342,17.62911219604214,13.283500310482037,-1.2601770996328696,-0.8060055994798354,0.7068931506541313,-0.435858245712275,-0.0673922205992099,-0.13634612655177694,0.0003997670015838794,0.2088081906113988,-0.16511535848131859,-0.1654372659858961,0.2921945377813866,-0.3207419084257822,0.2835564125185578,-0.24027918754086852,open_hand
20.0,3788.140523910536,4127.017733573941,4150.7301673889415,4140.0576019287355,4159.47215080264,4167.698299407986,4161.64514160159,4167.019737243678,4166.439807891874,4171.813901901271,4173.830625534081,4143.2492046356465,4165.831817626979,4204.220758438136,226.11403740496428,13.522733261691613,13.784696307706083,15.846739701503509,12.138361544922343,12.578747135506202,16.418158707524206,10.061208521187588,12.515309219233632,12.389804179854991,20.534966088554047,13.985512195030354,12.778215941668298,11.778812690067534,-0.8361219144134919,-1.2142464299061229,-0.6885412764682137,-0.7615022226323133,-0.4842645969208718,-0.09541462634793582,-0.15936543918171292,-0.1326705561587248,-0.09150405992168446,-0.018034860082169542,0.09351931778446532,-0.5579712448704877,-0.13863359332884875,-0.47096473993184895,open_hand
21.0,3307.3637742996343,4161.854970932035,4165.192821502711,4205.409149169951,4160.100646972683,4168.610280990629,4179.279827117945,4159.716541290309,4154.182687759425,4154.799680709864,4117.644737243677,4164.621395111109,4137.186000824002,4193.011304855373,538.1966368863667,18.30817372297167,20.013895820408415,28.28981321500684,16.103095361642367,17.399755017743487,12.307223019085397,9.63763352158245,17.369587989297887,19.923040878458682,16.901848933564857,17.920285708544437,15.915644132869131,14.290984356927844,-1.922586476955788,-0.21815877259769725,-0.18291014688911764,0.9224539392869013,-0.4555695651803899,-0.05463825240220267,0.1439132085293791,-0.44862775291881857,-0.601305113364819,-0.6718013654759014,-1.183026450294742,-0.10244831630744552,-1.0739617856279893,-0.9458505363045037,open_hand
22.0,4282.029740333582,4187.476968765282,4194.733564376858,4208.841650009183,4190.094684600856,4192.009223938016,4197.488475799584,4185.90193557742,4197.028249740624,4189.616876602198,4193.573703765897,4202.154436111479,4194.752092361475,4235.99360466006,97.37535064113474,7.652064364550233,9.6876319981211,16.89772917214273,8.41173077896381,11.074686749885856,23.262777099656553,10.827871836925718,12.421219983133716,18.756792254725855,22.20856499080405,22.897905578937337,11.346848712911369,10.732747005790378,0.27997434419238343,0.5144411042221111,0.8498684199327665,1.0109014387421493,0.9138578120896618,0.99157152388828,0.4570627877318063,0.6842274830407845,1.1807376827690619,0.6660392697238899,0.5420828936670247,0.6975240016444707,0.8056560554620341,0.8750842239826617,open_hand
23.0,4393.286249160791,4163.5516891479765,4172.410852432278,4163.470548629788,4175.637519836453,4168.4349956512715,4181.337150573756,4200.213338851959,4182.1093807220705,4183.073902130152,4197.772922515895,4174.05949211123,4183.444519042996,4224.75111007693,18.872691328269035,20.908197313816782,16.315679545611484,28.18789071130964,12.84765734368148,8.81169126238994,12.509820299355322,12.0426590096008,10.010931699687626,13.282007534726677,11.72111267978318,26.962727586166398,12.08687496107379,14.46358564682745,0.5313930209290698,-0.16964516471719857,0.0694405698979466,-0.15820547557292652,0.253792052637499,-0.062475582322998026,0.17929474538774673,1.303379822536848,0.5602285370926565,0.41462737685215584,0.6374893220007711,0.09871354356336336,0.43644709961323114,0.39879865360163086,open_hand
24.0,4329.90636634829,4135.028036117577,4137.079322814969,4124.407042503379,4151.462852478053,4149.405550003079,4146.244993209865,4173.084451675443,4156.269517898583,4155.732671737694,4165.397638320946,4153.300781250022,4155.668071746854,4202.676273345976,12.472687018044523,30.568263328321258,20.74719523451235,35.598652489481815,18.21241506007148,25.985733264296424,11.99215645434141,8.783211796893866,19.554828207610555,18.615784519872797,19.552582048648993,22.031535010311984,22.348978627391826,22.6728437464001,0.38816646783640163,-0.985210946609719,-1.1657906047968782,-1.1647804477756982,-0.849942353759769,-0.9133170976552195,-0.4242148562274917,0.12970637898662313,-0.5145091782835213,-0.635951456334246,-0.09807850983291322,-0.3437337935753916,-0.4704948953272781,-0.5363964782017413,open_hand
25.0,4301.052188873318,4200.573909759548,4171.640623092677,4201.084741592432,4190.924970626857,4192.947227478053,4159.620399475123,4165.620481491114,4177.459442138697,4177.449920654322,4154.609378814725,4174.193706512478,4168.096433639552,4221.226469039943,22.020910225113294,22.85146913366791,20.739365570004995,27.174438496534453,21.59940350453943,21.154664613411448,16.776019465264213,8.125666003799994,25.96267030894056,24.072797242990493,25.885968727645395,22.425303486016716,33.136955589338996,19.719510103523127,0.32296148166925853,0.8889168738931511,0.04251246057902857,0.8110240941765029,0.9517658933245569,1.0335113874107003,-0.1941866472780465,-0.19320637197866444,0.36682718647900536,0.19852752282475283,-0.3431882239737007,0.101574164573722,-0.06469053854147369,0.24947808650901165,open_hand
26.0,4257.527555465724,4153.606777191187,4160.91747665408,4136.856468200707,4172.617189407374,4178.444005966214,4177.603670120264,4168.244691848782,4187.128910064721,4194.160661697416,4215.139713287382,4176.655174255398,4199.724071502713,4232.717342376736,38.325870510808016,17.21886150884914,12.89764584310892,20.47958372322421,19.220028621927696,11.706221060983506,11.69441200788698,8.203794237081171,12.33716021583673,17.064746560034582,14.833966289611686,20.200320715492452,11.713521734721738,11.750407229718402,0.2246040385664737,-0.453996186910857,-0.33238115187539596,-0.8439879340500335,0.11589387336408372,0.38504567818993185,0.11508691462485206,-0.07967550773631862,0.7690019943991379,0.8406328917029559,1.0320635458676901,0.15403743435911776,0.9679985117553309,0.736286162859102,open_hand
27.0,4221.3767051697,4176.755809783962,4168.566701889062,4170.517326355006,4169.913358688382,4172.893142700221,4176.185895919825,4179.386508941674,4172.563091278102,4174.064495086696,4177.8029785156505,4184.691499710112,4178.439008712795,4222.378810882594,10.649212477708092,22.767089692138473,15.133036992726549,28.17979837651403,9.758411215883397,9.436689975759988,10.30763610682813,9.245676193237895,13.67288149486402,14.991685504084243,22.523713246433747,11.732368813446234,12.852565607272789,11.953028325187645,0.14290995127088657,0.20789515100651976,-0.06495538302660946,0.023373465905793783,-0.007553988374046564,0.1368563719981296,0.09070424889091025,0.40235144566344816,0.16317699787143838,0.06844352910450145,0.1837713462249399,0.32532219387963884,0.27300980051710383,0.2982967706313221,open_hand
