CH1MEAN,CH2MEAN,CH3MEAN,CH4MEAN,CH5MEAN,CH6MEAN,CH7MEAN,CH8MEAN,CH9MEAN,CH10MEAN,CH11MEAN,CH12MEAN,CH13MEAN,CH14MEAN,CH1STD,CH2STD,CH3STD,CH4STD,CH5STD,CH6STD,CH7STD,CH8STD,CH9STD,CH10STD,CH11STD,CH12STD,CH13STD,CH14STD,CH1ENTROPY,CH2ENTROPY,CH3ENTROPY,CH4ENTROPY,CH5ENTROPY,CH6ENTROPY,CH7ENTROPY,CH8ENTROPY,CH9ENTROPY,CH10ENTROPY,CH11ENTROPY,CH12ENTROPY,CH13ENTROPY,CH14ENTROPY,Classification
4153.170065879845,4163.101461410548,4159.735578537014,4166.381711959865,4157.316196441678,4158.654352188137,4212.479478836085,4157.202534675624,4163.416948318508,4155.262420654323,4157.569614410426,4158.601278305081,4178.98788642886,4207.19700813296,58.96412894279528,14.22218486103438,14.63299581586945,14.78604604098076,11.781732139409709,17.619770190645255,21.827466016667987,23.804188721028662,16.677306063116365,15.83979664382488,12.947889464507123,15.805163891055635,17.767035411813506,13.518700255305909,-0.256028680816295,-0.07937946851200088,-0.1725023202378368,0.023222828853528124,-0.16083266029840412,-0.23602043604081407,0.8002612620453137,-0.2772580898252274,-0.07033518841290025,-0.3672270194231541,-0.21665764649029529,-0.21113420478113515,0.36228936192260597,-0.24201550994275642,0
4138.270235061671,4178.817604064969,4174.247293472317,4178.417467117337,4181.450321197535,4181.920072555571,4156.016128540063,4167.934692382839,4171.26101493838,4169.992477417018,4158.668359756495,4175.825317382837,4173.0373382568605,4218.46553611758,20.10445773230399,15.958707241294626,15.637404424705085,20.04412028952317,9.821455968402478,8.815721811862897,23.68344058876804,14.891800929537915,13.6911265226393,22.1144147316854,21.615190881053568,23.999003401335578,17.029693664424364,12.865596212902975,-0.520644293611059,0.1874174453006625,0.09779072675251402,0.16744795337937138,0.2596040439796922,0.2147614075677526,-0.2168276134658504,-0.03668416639231977,0.07059003554369575,-0.00955398534069163,-0.15627634182696185,0.12521287692068025,0.0787878205221667,0.07528790259371354,1
4183.153039932276,4151.128316879298,4162.856571197535,4147.244594574003,4159.813697814963,4164.429084777859,4173.245700836208,4176.2269611358915,4172.28114891055,4171.1528472900645,4188.798076629665,4178.385416030909,4181.188411712674,4226.145326614406,27.584045405780923,13.005835358966092,14.238192875961206,14.506206586795257,11.796627688577683,16.650296875013677,16.912276854552836,21.39689937836343,19.19759687309342,17.44259425357596,20.331435306089496,21.225674877036035,16.18367555854774,13.62086875860489,0.2393459674772875,-0.2897501128081167,-0.1358593301958243,-0.2968766105150296,-0.2689495560560814,-0.07591307018711883,0.01636504591616114,0.2056179796817366,0.18009400677860926,0.04899202588395429,0.41767917510427194,0.24597052074321044,0.3889662876221042,0.2967732833443971,0
4152.7649192810295,4176.717241287259,4169.952436447169,4175.628513336208,4176.752809524563,4184.6459331512715,4156.228948593169,4178.512130737331,4174.488172531153,4179.910346984887,4181.793880462672,4171.636114120509,4182.365777969388,4226.270017623926,18.332158288948072,17.486799876627746,28.857483439968327,19.015197768239346,18.813712103445177,21.47418818804585,21.109951693154784,19.796738505610552,18.98490329441216,19.238201261933757,21.598961372540796,18.650629579089774,20.255214381557145,14.95805280105551,-0.2646582550659596,0.3581693862608536,0.11055738875755969,0.30511780412535794,0.2441573930291997,0.6621258090587001,-0.1348254195180733,0.37164167391846314,0.28383183729132916,0.4221808495706974,0.46604180439328063,0.17758002849575688,0.47010498630759173,0.4279134767260821,0
4194.013912200954,4199.119594574002,4179.315404891995,4201.716732025172,4188.916776657132,4186.059188842797,4207.337760925318,4148.012324333213,4182.740877151513,4180.827318191554,4185.412166595486,4171.401748657252,4178.581733703639,4240.948020935083,19.81766688563538,12.744446948922189,15.37705577532798,14.852559002733395,11.869711834051639,13.293843988523395,11.095119596612621,31.804394885939807,14.5197990298528,19.282411733909967,23.32696514781809,16.329985764721467,18.26311127131843,14.337864700240962,0.47339873060897075,0.5931229067291508,0.3836043146987984,0.5476900361487711,0.7356943987270069,0.6722675083774267,0.12210159858249899,-0.6105035168787025,0.5247497765948224,0.3547527005612738,0.3558947764151101,0.09840459473535225,0.3124637555012925,0.8474102202830314,0
4193.910758972197,4207.516027450587,4202.384309768704,4216.153831481959,4195.844856262234,4195.878419876122,4172.062797546412,4142.313701629665,4190.816299438503,4188.654363632229,4160.719135284449,4180.489788055444,4169.016422271756,4234.742599487328,28.563455812600417,29.169394108492106,19.84388242817516,28.887412509895317,29.67028906077413,35.361723840020574,39.314435158266434,27.21437667299971,42.50017903546135,36.2896624327387,42.441643552234744,40.552075605149966,38.77453520036876,32.57285046566644,0.08084210534358059,1.0874101607329587,1.1173473352252057,1.1993192125815908,1.1763914060895537,1.1645703908000269,0.01979582821570392,-1.2015244942839136,0.9223687695384685,0.6290549885338578,-0.20437429751035524,0.23576768611361995,-0.03465155203905455,0.8220856916873525,1
4006.2935600280907,4133.8842220306615,4150.008012771632,4149.110563278224,4162.261621475246,4157.366773605374,4177.2160530090605,4164.448619842555,4164.985483169579,4165.170770645166,4166.182374954251,4132.948212623622,4166.393222808864,4203.159543991116,33.14535178243909,27.03327513673156,24.557453996710095,30.938893263010854,28.858045447933222,30.322252713920495,26.79126759887532,9.51419286648905,24.553961629713793,23.199619945273422,17.72340254668698,28.510326057349477,25.319396718398906,22.091059618295166,-0.34313729495227296,-1.0179155805197058,-0.7137886378452132,-0.5282286324628661,-0.35690670151129417,-0.5573561475095645,0.108420734317506,-0.24390446687216372,-0.1519926793903914,-0.2732952482784224,-0.08024926019778003,-0.7775246899798982,-0.12030288565405349,-0.5159228339258016,0
4161.700708389309,4204.030447006253,4197.923671722439,4210.469757080104,4184.586841583279,4171.693216323878,4193.4805774688975,4154.470653533959,4173.327322006253,4172.011209487939,4169.811706542997,4180.309499740626,4175.443704605131,4226.112771987944,13.052820613636735,36.106351067871664,13.188498242146188,43.36051392148701,15.764222675950974,10.724781479722761,18.5500895093232,9.504986541973393,9.8643118715457,15.96470187270056,25.257956667315067,14.5568308145987,20.88678216227851,12.258522345891292,-0.11464532600942642,0.6593460723543043,0.546371180550101,0.7147468151782258,0.321586646389228,0.01794033724035429,0.4445614876660025,-0.32844915570937105,0.11086751019121359,0.02906466858079409,0.029428451924359715,0.193606623878774,0.12349183109678857,0.23673739057932217,1
4232.021230697657,4201.222457885766,4191.351673126246,4201.802886962914,4195.155244827293,4197.188995361352,4160.614467620875,4193.330842971827,4199.696004867578,4203.4510154724385,4200.6525554657255,4200.543355941798,4203.884210586574,4242.045253753689,28.706171127464057,22.3836250884703,19.294281639700277,25.503153378091394,18.41773680905919,16.52122363333787,13.759524736616717,17.862775203905468,21.450952629690654,23.675698233933982,21.92166924716489,46.15634380608193,29.512718972611143,19.414027906779648,1.1038558565817878,0.6067867297407569,0.4218559324199274,0.5667583826510568,0.5304350056585541,0.5086196237483194,-0.1356495516415499,0.5136490351423114,0.6248588583061263,0.6305129757453293,0.5433937442231308,0.5022179002702148,0.6518422549862792,0.5731061213240551,0
4393.286249160791,4163.5516891479765,4172.410852432278,4163.470548629788,4175.637519836453,4168.4349956512715,4181.337150573756,4200.213338851959,4182.1093807220705,4183.073902130152,4197.772922515895,4174.05949211123,4183.444519042996,4224.75111007693,18.872691328269035,20.908197313816782,16.315679545611484,28.18789071130964,12.84765734368148,8.81169126238994,12.509820299355322,12.0426590096008,10.010931699687626,13.282007534726677,11.72111267978318,26.962727586166398,12.08687496107379,14.46358564682745,0.5313930209290698,-0.16964516471719857,0.0694405698979466,-0.15820547557292652,0.253792052637499,-0.062475582322998026,0.17929474538774673,1.303379822536848,0.5602285370926565,0.41462737685215584,0.6374893220007711,0.09871354356336336,0.43644709961323114,0.39879865360163086,0
4162.589666366601,4184.316415786769,4171.776357650785,4190.780754089383,4164.23127365115,4167.665756225614,4179.447113037138,4178.880710601833,4162.046270370507,4162.071313858061,4153.88522148135,4160.499315261863,4158.702926635768,4204.703023910545,18.32857239813888,17.6913576704358,15.682326065203618,21.4933481806137,11.452850768580157,15.378372227075259,15.91881500780943,17.861074892018557,24.17621231541879,22.096961175692226,16.64649285186881,26.37766612071912,15.934858351507215,15.909765017663132,0.010062357355297015,0.424072634994586,0.047257897854862244,0.5455144929416224,-0.26697897498046574,-0.09686969188770962,0.14679016640348802,0.3804691592503884,-0.27424111663085876,-0.3923909747021712,-0.3596411093417291,-0.19030556645011396,-0.3714024045576369,-0.45053367955608703,1
4170.612476348902,4181.8269176483445,4174.1886844635255,4181.209434509303,4176.71826934817,4169.869312286402,4173.228155136134,4179.301876068143,4173.700437545802,4173.758525848414,4162.371805191064,4188.9282741546895,4172.461946487454,4223.155546188381,12.16574432455605,11.086216599507532,15.204558967610142,14.686391555609509,10.714153816690434,8.817022437900274,12.740475505093206,6.483733057680507,9.039457834328854,17.53470251114622,13.15335828514451,54.49351727762725,11.18382846617012,8.633842995640805,0.02819239119082324,0.3528913773337704,0.13159563570332702,0.29888402641137424,0.30313545840576683,0.0016553525378162955,0.03983747135036132,0.3986899848940229,0.210481774127002,0.056686750030143146,-0.16682556704592374,0.41562402348718724,0.07784989828987664,0.3312029744472092,1
4152.227079391506,4161.835926055932,4175.9565334320305,4163.563724517848,4160.340044021632,4161.453832626372,4216.5259399414335,4157.8565788269325,4162.505020141631,4164.908859252954,4176.419275283841,4154.391515731839,4177.870086669948,4211.375215530422,38.34085789364315,20.96019895365636,23.456632972964794,22.058070954571964,18.377779472923663,23.599432183240182,23.120687801191277,18.688915788708226,18.999783906153777,19.313343129608985,18.892730797508822,23.661124624175898,16.64666609750178,25.816124870726348,-0.2761141805868352,-0.1200479832868156,0.27690187159759355,-0.06268541854499123,-0.09782640568821202,-0.1392836177843207,0.8675280392780795,-0.25734175288325256,-0.0995076524382991,-0.05827711283070701,0.3145721996428146,-0.33667430778717805,0.3266114020182115,-0.09525826907839388,0
4410.942017555255,4184.068511962918,4155.023525238062,4160.977571487453,4167.148454666165,4167.709833145169,4147.297670364405,4153.475542068508,4157.63421630862,4167.747896194482,4154.237277984646,4160.55787277224,4165.060585021997,4211.972654342676,762.9963672884816,23.292761566142172,23.823193882943336,38.17421216049806,20.105204336912912,11.564171776386132,8.426027563274198,18.918254047228327,16.641352530238613,14.236250029481207,26.478241250413618,15.770259759101217,13.662671604295703,9.974250672995135,0.571291719650595,0.4169844168158637,-0.5384405161332735,-0.22244365198309105,-0.13379025274385864,-0.09489893174480209,-0.4061110741323074,-0.7186312735271204,-0.4577483176938106,-0.17426994789100222,-0.35164237063558756,-0.18905748246697673,-0.16381547601772603,-0.14255754034392815,0
4155.396131515526,4172.471458435083,4152.624689102197,4171.639118194603,4171.804386138941,4171.869493484524,4342.045276641871,4172.896127700832,4175.684095382716,4168.856674194362,4174.186195373562,4187.691308975246,4172.008220672631,4221.749803543118,16.06909273066704,15.774246280575657,16.97879027045662,17.788056372696165,19.206085509193464,13.962329324087063,26.56820269216484,13.387862924669856,16.972479102787972,16.71086875396357,17.873082692634323,26.119239421663178,15.316991909999729,15.395676806493663,-0.35881787702992685,0.10288964876770447,-0.4587917363459052,0.08134979981594335,0.14497134226884922,0.1814490430138595,0.5398970703986716,0.10927207288074949,0.2922236060367256,-0.02357829264474963,0.15104884883669137,0.4426054170214667,0.11953989223236665,0.1332667413740877,0
4163.311307907129,4119.278336524991,4115.805277824425,4111.750804901145,4126.535940170315,4122.937210083033,4149.348941803006,4149.197715759302,4119.152132034326,4124.252284050011,4127.980270385766,4141.011116027861,4126.819900512721,4173.265216827418,19.45715725775794,13.648699039306083,12.85852946308471,15.361819028233496,12.562974008932523,13.285822535605538,9.271771809175343,28.90600180596235,17.501844700547203,15.137764209544141,13.155983638080214,22.735926272946823,12.82231591333203,11.190533051542948,-0.08673715137243536,-0.9270258902389594,-1.0094709339299646,-0.9708978057920838,-0.8255909578595212,-0.9203938991864865,-0.3345286545642225,-0.4427134304014015,-0.945141964172551,-0.8845708949084041,-0.6676958835858612,-0.40578106757942317,-0.77981163052612,-0.8789874107210264,0
4200.9640483856465,4246.565507888819,4241.182897567776,4258.363893508938,4241.387704849269,4235.642023086575,4189.836725235013,4196.643621444728,4231.585527420071,4241.819919586204,4238.385911941554,4297.519510269191,4229.780645370509,4279.9469318390165,30.705976734674547,18.731808537296736,29.627079083786963,17.65696210176904,21.807627798087566,25.57977739443802,37.928748598287626,16.443667823588587,24.20014279781329,24.894905108960348,28.538875481541318,49.12260423283324,29.28943000612361,23.925273921287786,0.5657026669738142,1.4555082874087772,1.3659747092499595,1.532548176166438,1.444061520245151,1.24866777762317,0.38023372568012004,0.5854367644116747,1.24646513169106,1.364515992124027,1.1722232436673086,1.9813197812442125,1.1329304713578956,1.3732915248351731,0
4160.601972579983,4152.065811157251,4154.746601104761,4151.412748336817,4156.418769836451,4157.6953277588145,4150.162250518827,4157.954723358176,4156.271024704006,4152.111382484465,4151.752306938196,4166.244493484524,4152.614178657559,4200.911451339747,19.12014668659511,8.788031427158138,17.99409008362264,10.526481133148328,17.350819302853637,13.879928826297443,23.269418291254933,43.71652345167893,21.861338345459895,28.773777412849878,33.77598912249907,33.33239522969434,25.070275678834587,19.745202951959094,0.005570545174085571,-0.49805643287575446,-0.5481221043969144,-0.46890672075681367,-0.6236717531086501,-0.5426658870074846,-0.3568464589687656,-0.5248490481698619,-0.5144465068743073,-0.7750984436379706,-0.40810101834350937,-0.06785389673904885,-0.5702090114347629,-0.6111627366723993,1
4170.419185638457,4186.916086196924,4167.260620117213,4186.82541275027,4164.286355972318,4166.412252426175,4148.169563293482,4192.440402984644,4154.114088058499,4147.069301605251,4121.72477436068,4146.810390472434,4140.876897811921,4207.145927429224,15.221281039311043,14.062603135659499,11.21315910509707,16.911493494768795,9.712208563245088,11.305851979718154,15.87836166757591,16.240517214894126,19.41195693352273,16.44380520325273,19.270711295413133,39.46215985161688,10.576143181519313,11.264973485391762,-0.03506972484058662,0.36862068867279496,0.0031385688400263484,0.31680664928556324,-0.11455252459538949,-0.007315734083104276,-0.06140861548841483,0.6745993285659831,-0.41852406426651767,-0.712166000450826,-0.806241013841512,-0.4212144461172117,-0.7941230223507995,-0.40997447110928686,1
4133.2336845398195,4174.828222274808,4160.349056243921,4171.953125000027,4176.463836669949,4167.2300701141585,4176.937582016017,4174.2983646393095,4168.978376388574,4163.635816574121,4159.335943222073,4157.713830947901,4160.01201629641,4206.640119552638,22.90852365271089,16.70026232029987,18.520946904855982,18.210260524201207,12.508982530020331,9.940481235848022,18.451870456275145,13.502768302045128,12.251923285254025,14.370160491937707,18.73805755196374,20.512137682852046,15.869492477212415,14.700462556690818,-0.2864714961067819,0.1840352940759197,-0.07082228419280359,0.12560470898627257,0.2149171346328199,0.014898629855809479,0.12319185625777761,0.022084431258741984,0.021867922013190797,-0.10220973829085202,-0.03613322551535919,-0.10171641406940728,-0.18623021149973487,-0.38154195853415773,0
4175.220340728787,4170.303491592436,4167.56312179568,4170.959539413478,4180.347063064601,4158.772029876733,4162.86959648135,4153.105968475369,4154.007410049464,4159.297372818019,4150.954038620019,4174.373487472558,4160.810802459742,4212.524532318141,30.695494351675137,18.299252249249363,15.85750171242754,21.459899406984384,13.313032049252994,11.899854027744468,13.93213670981006,15.060567899104495,17.853344218203837,16.657435943159083,18.74399986180721,19.386491293162592,15.422450385990603,14.26238738965466,0.06839559427163804,0.06300657991505179,0.012685941843497063,0.07081322829196397,0.43986621499256345,-0.27158936449385934,-0.015816450353681087,-0.4631674902158556,-0.42203918344353497,-0.32569904612438627,-0.27287996816687393,0.16119787606892955,-0.20908943733290436,-0.2098988323859179,0
4133.9042606354,4151.414262771631,4149.274835586575,4152.836040496853,4159.725059509302,4158.105485916163,4316.9941959381395,4161.853969574002,4145.450716018702,4157.336746215848,4132.817005157494,4133.595243454004,4145.771734237697,4196.430288314847,19.066897467084495,19.714010278123013,21.88209337538783,22.35518378024811,11.626328355492422,12.476859520535521,35.02885550183288,13.279908153034386,12.785597319869574,12.104666294118068,31.047553700056465,18.110330261122844,16.732441201132403,14.910294653573743,-0.8219696055398372,-0.2844897003849578,-0.5645177646533615,-0.21018368906877727,-0.27200936764604405,-0.2946449746083902,0.462201122801036,-0.2101274883735886,-0.7039885706851916,-0.3876644516514316,-0.6038355148812279,-0.7004524600095149,-0.6504660844431581,-0.8085793852861776,1
4186.471343994162,4149.8497791290565,4164.312885284452,4143.919281005883,4142.147464752222,4165.085655212428,4124.466160774255,4115.857877731349,4164.88583374026,4173.747997283963,4166.190412521389,4195.925477981595,4163.635330200224,4217.571128845242,19.2661061231948,18.40355059496108,25.42778642452935,20.335347681659247,16.040683674174787,13.747025435516282,33.377863749674546,23.120368804286844,16.298116286007648,15.935491496412297,22.26326990192381,41.21366293728187,16.38316169552902,16.038965387872718,0.31085571507235865,-0.3132707719439033,-0.0898960354846069,-0.34843414177309523,-0.878791365114353,-0.053202442160134915,-0.13492473807808983,-1.540585844902731,-0.06358708935804903,0.1310114790512808,0.005145788630189808,0.6165946277491036,-0.12619330538127904,-0.022173382312516407,0
4164.554786682158,4188.461027145409,4165.290973663355,4191.353672027614,4158.026344299342,4154.605373382593,4190.185293197658,4141.278036117578,4145.132701873806,4146.825420379664,4101.707235336325,4145.598461151149,4133.361384391808,4196.995185852076,12.778821648923198,12.197276046107293,15.288205567394575,13.735968851868282,8.997528102156112,11.003865585660233,11.484521388835232,24.35963078943786,13.125481328777662,15.239309389815094,26.6191913479728,39.796570983288014,19.032137830860165,14.075632130753949,-0.16144804380737418,0.3970422424574881,-0.05902620814655553,0.3870153271902883,-0.3306493478295908,-0.4157131032011096,0.06890320568682587,-0.8052959366872676,-0.7144673716059101,-0.7198738419271937,-1.1715110887614344,-0.44682269218375537,-1.0146933439761003,-0.7875660857580371,1
4204.826231002831,4159.946420669581,4172.411861419707,4157.011215209986,4176.076728820826,4175.920484542871,4237.4298801422365,4183.178585052517,4168.760509490992,4170.715141296413,4183.553182601954,4166.563503265407,4179.86027336123,4218.401449203517,14.551127440282054,10.106011116812718,11.67397072085766,12.379083464463179,11.056921247350589,10.337805191621872,13.756412797444712,12.63958135630209,14.545832188780691,15.382808798497281,15.185216329756932,46.42155954465237,11.261455632380136,9.461953462139965,0.7064051622137799,-0.12752759459457394,0.165718896972608,-0.14544943277366285,0.2924534444682426,0.32157193954244967,0.21543233131336845,0.40669693575829075,0.06408633799033735,0.03515837221007645,0.32197296306102796,-0.003828247022514329,0.3499871937178991,0.008713228520194172,1
4152.639743804956,4150.25440216067,4151.092750549338,4149.718564987206,4141.6501350403105,4143.613759994533,4104.336423873923,4158.858669281033,4148.135520935086,4147.886632919339,4162.7028427124305,4130.019029617335,4158.963855743434,4194.265825271634,14.78997079918869,14.638419640866857,14.05452018845847,17.96547086863747,11.341745244331001,10.526393188069328,41.21607081401475,13.128665721233784,19.950457605234003,20.792505929572535,16.406144799171695,20.109000547100976,19.49667104342348,14.425975595089296,-0.2716520674132647,-0.3472224876233415,-0.34090286321036806,-0.3225911823248943,-0.5269105680794456,-0.5224631380550406,-1.1291696975793644,-0.23336109320913648,-0.3801834786696488,-0.43244217867518364,-0.08904135043884062,-0.5734348150228097,-0.18266077875459644,-0.4356196974476903,1
4192.04226493838,4175.286973953274,4174.747087478665,4178.390924453761,4186.369199752836,4180.382627487206,4172.027759552028,4173.155048370385,4172.903638839751,4185.649044036891,4187.027235031153,4195.448225021387,4192.781938552884,4229.018920898463,25.7859132377961,13.68217677592841,16.416911260279136,15.14219981072163,13.946251036900174,13.429921862759542,21.844053070527213,21.714866721594994,14.151195096221295,12.871370850547335,22.046389468690347,23.171626541462242,14.967126612669349,13.729965790466714,0.19165374093955548,0.19194220011930327,0.1763342893506965,0.23220681285135883,0.49871707576013324,0.15431460549787196,0.051891032339087165,0.015161903422208047,0.06829550147461194,0.4877635126347817,0.2628607933446763,0.4480059615194437,0.6355948302716495,0.49049413428489885,1
