Time:512Hz,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Classification
8.97265625,1165383808.0,1165549312.0,1165708928.0,1166280960.0,1165449472.0,1166217984.0,1165609600.0,1166168576.0,1165460480.0,1165341312.0,1166427520.0,1165425280.0,1165451008.0,1165467392.0,right
8.974609375,1166182016.0,1165507200.0,1165399552.0,1166433280.0,1165447424.0,1165473152.0,1165507200.0,1165350784.0,1165534592.0,1165629056.0,1166281472.0,1165395968.0,1166210816.0,1165543424.0,right
8.9765625,1165250432.0,1165488384.0,1165535616.0,1166279424.0,1165309312.0,1166205568.0,1165408512.0,1166137856.0,1165371264.0,1165339264.0,1166389376.0,1165377536.0,1165338112.0,1165478400.0,right
8.978515625,1166135040.0,1165320320.0,1165356032.0,1166387072.0,1165408512.0,1165319296.0,1165493120.0,1165199488.0,1165505664.0,1165585536.0,1166279936.0,1165276160.0,1166205568.0,1165327104.0,right
8.98046875,1165178496.0,1165481472.0,1165593856.0,1166280704.0,1165261440.0,1166210304.0,1165323392.0,1166123648.0,1165288832.0,1165347072.0,1166384640.0,1165458432.0,1165318784.0,1165464192.0,right
8.982421875,1166113920.0,1165280896.0,1165295616.0,1166379136.0,1165446912.0,1165313408.0,1165430016.0,1165217920.0,1165526144.0,1165594880.0,1166281984.0,1165349120.0,1166215296.0,1165437952.0,right
8.984375,1165275136.0,1165603328.0,1165628544.0,1166282496.0,1165443712.0,1166212736.0,1165528832.0,1166142080.0,1165414784.0,1165368576.0,1166399104.0,1165556096.0,1165449984.0,1165559808.0,right
8.986328125,1166125568.0,1165401216.0,1165353344.0,1166383360.0,1165529344.0,1165437440.0,1165564544.0,1165173248.0,1165524608.0,1165566592.0,1166280448.0,1165398528.0,1166202240.0,1165474688.0,right
8.98828125,1165174784.0,1165511936.0,1165598080.0,1166280192.0,1165400704.0,1166201472.0,1165480960.0,1166111872.0,1165299328.0,1165243136.0,1166368128.0,1165401728.0,1165353856.0,1165495168.0,right
8.990234375,1166146304.0,1165373312.0,1165274112.0,1166393088.0,1165443200.0,1165421184.0,1165549312.0,1165337600.0,1165600128.0,1165709440.0,1166279936.0,1165522944.0,1166209536.0,1165589632.0,right
8.9921875,1165317632.0,1165549824.0,1165642752.0,1166278400.0,1165500416.0,1166210304.0,1165542912.0,1166139392.0,1165408000.0,1165189504.0,1166407552.0,1165387008.0,1165406464.0,1165518208.0,right
8.994140625,1166135808.0,1165376512.0,1165142272.0,1166424576.0,1165340800.0,1165368064.0,1165497728.0,1165339264.0,1165585024.0,1165644800.0,1166278912.0,1165532928.0,1166202752.0,1165563904.0,right
8.99609375,1165413760.0,1165674752.0,1165718400.0,1166280704.0,1165573376.0,1166200064.0,1165632256.0,1166184576.0,1165502464.0,1165322880.0,1166470784.0,1165484160.0,1165492480.0,1165657472.0,right
8.998046875,1166188800.0,1165552384.0,1165392768.0,1166467328.0,1165536128.0,1165533440.0,1165684224.0,1165500416.0,1165742464.0,1165779200.0,1166280704.0,1165572352.0,1166203520.0,1165682048.0,right
9.0,1165582336.0,1165822336.0,1165863296.0,1166279168.0,1165661568.0,1166207232.0,1165763968.0,1166231552.0,1165682048.0,1165521408.0,1166502528.0,1165676800.0,1165659008.0,1165780864.0,right
9.001953125,1166246528.0,1165748224.0,1165589632.0,1166511232.0,1165757184.0,1165719936.0,1165863296.0,1165596032.0,1165897472.0,1165910528.0,1166276736.0,1165744128.0,1166208768.0,1165810816.0,right
9.00390625,1165535616.0,1165846528.0,1165854848.0,1166278016.0,1165684736.0,1166206720.0,1165766656.0,1166208512.0,1165656960.0,1165535616.0,1166472064.0,1165674752.0,1165615360.0,1165789824.0,right
9.005859375,1166228736.0,1165675264.0,1165562368.0,1166490240.0,1165666944.0,1165632768.0,1165768704.0,1165651072.0,1165886336.0,1165979904.0,1166284160.0,1165767168.0,1166204800.0,1165927808.0,right
9.0078125,1165654272.0,1165872256.0,1166021504.0,1166283648.0,1165791872.0,1166205312.0,1165970432.0,1166249728.0,1165787136.0,1165644800.0,1166505472.0,1165710464.0,1165733632.0,1165780864.0,right
9.009765625,1166224000.0,1165717248.0,1165580288.0,1166486272.0,1165658496.0,1165668480.0,1165727744.0,1165515648.0,1165768192.0,1165991424.0,1166277504.0,1165709440.0,1166205056.0,1165858048.0,right
9.01171875,1165577600.0,1165803392.0,1166026496.0,1166276480.0,1165734144.0,1166205056.0,1165865344.0,1166271744.0,1165707904.0,1165609600.0,1166524672.0,1165727744.0,1165661568.0,1165796608.0,right
9.013671875,1166295680.0,1165770368.0,1165656320.0,1166535168.0,1165776640.0,1165698432.0,1165832832.0,1165680000.0,1165761408.0,1165980416.0,1166279936.0,1165705216.0,1166205568.0,1165831808.0,right
9.015625,1165663744.0,1165727744.0,1165903232.0,1166283392.0,1165683712.0,1166205312.0,1165804416.0,1166281216.0,1165748224.0,1165574400.0,1166516992.0,1165711488.0,1165673216.0,1165740416.0,right
9.017578125,1166290944.0,1165753472.0,1165575552.0,1166526208.0,1165751424.0,1165713664.0,1165765120.0,1165657984.0,1165840640.0,1165876992.0,1166284672.0,1165737216.0,1166203520.0,1165833344.0,right
9.01953125,1165629056.0,1165850624.0,1165862784.0,1166282240.0,1165698944.0,1166203520.0,1165800320.0,1166278400.0,1165743488.0,1165603840.0,1166530176.0,1165836032.0,1165738240.0,1165785600.0,right
9.021484375,1166295936.0,1165778176.0,1165668480.0,1166567680.0,1165879040.0,1165764608.0,1165797632.0,1165808128.0,1165989248.0,1166038144.0,1166281728.0,1165820800.0,1166208256.0,1165963520.0,right
9.0234375,1165956736.0,1166074624.0,1166103936.0,1166283008.0,1165970432.0,1166211712.0,1166066432.0,1166409088.0,1166053120.0,1166021504.0,1166688256.0,1166084096.0,1166029952.0,1166054656.0,right
9.025390625,1166399360.0,1166064128.0,1166034176.0,1166676608.0,1166097920.0,1166038912.0,1166090624.0,1165861760.0,1166075648.0,1166031744.0,1166282496.0,1165933184.0,1166211712.0,1166017920.0,right
9.02734375,1165807616.0,1166070656.0,1166006656.0,1166283648.0,1165912704.0,1166208768.0,1165970432.0,1166351104.0,1165936256.0,1165802880.0,1166640128.0,1166045696.0,1165920000.0,1166060672.0,right
9.029296875,1166364160.0,1165964160.0,1165758720.0,1166660096.0,1166055168.0,1165948928.0,1166066176.0,1165853824.0,1166101120.0,1166104576.0,1166285184.0,1166033152.0,1166208256.0,1166069888.0,right
9.03125,1165806080.0,1166079104.0,1166120064.0,1166282752.0,1166035712.0,1166213760.0,1166085120.0,1166336128.0,1165981952.0,1165724160.0,1166673536.0,1166002432.0,1165938944.0,1166027392.0,right
9.033203125,1166345344.0,1165978240.0,1165765120.0,1166704768.0,1165974144.0,1165938432.0,1166024960.0,1165870080.0,1166096384.0,1166153088.0,1166276224.0,1166066176.0,1166227456.0,1166121856.0,right
9.03515625,1165969920.0,1166104576.0,1166166784.0,1166274944.0,1166080896.0,1166228224.0,1166134656.0,1166409344.0,1166063616.0,1165897472.0,1166772224.0,1166048640.0,1166032000.0,1166081920.0,right
9.037109375,1166403072.0,1166069120.0,1165834880.0,1166766464.0,1166034176.0,1166020992.0,1166058368.0,1166030464.0,1166054656.0,1166159104.0,1166280448.0,1166065408.0,1166217984.0,1166135552.0,right
9.0390625,1166062464.0,1166089856.0,1166195328.0,1166284416.0,1166096896.0,1166214016.0,1166180608.0,1166441600.0,1166111104.0,1165882752.0,1166802944.0,1166058368.0,1166054656.0,1166062720.0,right
9.041015625,1166462336.0,1166146304.0,1166022016.0,1166813952.0,1166106112.0,1166095104.0,1166102656.0,1166063616.0,1166148096.0,1166201984.0,1166277760.0,1166094080.0,1166214528.0,1166189312.0,right
9.04296875,1166043648.0,1166135296.0,1166180352.0,1166271488.0,1166060160.0,1166217984.0,1166157824.0,1166434560.0,1166118656.0,1166065920.0,1166781440.0,1166110592.0,1166071168.0,1166101376.0,right
9.044921875,1166468480.0,1166143872.0,1166094336.0,1166811648.0,1166142080.0,1166089344.0,1166135296.0,1166134656.0,1166206720.0,1166272768.0,1166274688.0,1166135040.0,1166225280.0,1166242688.0,right
9.046875,1166140288.0,1166221312.0,1166276224.0,1166278656.0,1166151552.0,1166225024.0,1166257024.0,1166503040.0,1166211968.0,1166132096.0,1166826880.0,1166215808.0,1166139648.0,1166208512.0,right
9.048828125,1166450816.0,1166160512.0,1166080384.0,1166771712.0,1166184576.0,1166101632.0,1166171776.0,1166012416.0,1166164352.0,1166144640.0,1166275712.0,1166072704.0,1166216064.0,1166144640.0,right
9.05078125,1165944704.0,1166162816.0,1166114176.0,1166270720.0,1166056192.0,1166213504.0,1166110080.0,1166385408.0,1166073216.0,1166022912.0,1166697344.0,1166152064.0,1166065408.0,1166124800.0,right
9.052734375,1166359168.0,1166051200.0,1165989248.0,1166665600.0,1166137088.0,1166050176.0,1166106880.0,1165823872.0,1166120832.0,1166079872.0,1166263168.0,1165991424.0,1166217472.0,1166057216.0,right
9.0546875,1165818112.0,1166110336.0,1166093440.0,1166264960.0,1165998208.0,1166221952.0,1166067712.0,1166347904.0,1166009728.0,1165839104.0,1166650112.0,1166070912.0,1165981440.0,1166061440.0,right
9.056640625,1166397824.0,1166054656.0,1165870080.0,1166689280.0,1166087424.0,1166032896.0,1166096128.0,1165972480.0,1166166272.0,1166183808.0,1166272256.0,1166117376.0,1166224768.0,1166163584.0,right
9.05859375,1165956224.0,1166152064.0,1166177024.0,1166270976.0,1166128128.0,1166221312.0,1166159360.0,1166406272.0,1166096640.0,1165904256.0,1166690560.0,1166087168.0,1166069632.0,1166120832.0,right
9.060546875,1166384128.0,1166082432.0,1165883776.0,1166688768.0,1166067456.0,1166062464.0,1166108160.0,1165993984.0,1166169088.0,1166191744.0,1166267264.0,1166158848.0,1166218752.0,1166177280.0,right
9.0625,1166056960.0,1166212224.0,1166231040.0,1166268672.0,1166192256.0,1166221568.0,1166216064.0,1166424832.0,1166147072.0,1166003456.0,1166774912.0,1166130816.0,1166126592.0,1166178304.0,right
9.064453125,1166410368.0,1166149376.0,1165984000.0,1166769920.0,1166123648.0,1166112896.0,1166168832.0,1166025984.0,1166123392.0,1166180608.0,1166265728.0,1166098176.0,1166221312.0,1166161536.0,right
9.06640625,1165969408.0,1166053632.0,1166149888.0,1166262272.0,1166040704.0,1166218752.0,1166131072.0,1166355072.0,1166072704.0,1165836544.0,1166698752.0,1166019712.0,1166009728.0,1166044672.0,right
9.068359375,1166363392.0,1166065920.0,1165857536.0,1166688512.0,1165998208.0,1165995648.0,1166012928.0,1165937792.0,1166015616.0,1166140032.0,1166256512.0,1165993984.0,1166217728.0,1166122880.0,right
9.0703125,1165910528.0,1166020992.0,1166126592.0,1166254208.0,1165959424.0,1166218240.0,1166103168.0,1166358912.0,1166047232.0,1165894784.0,1166658816.0,1166018688.0,1165972480.0,1165974656.0,right
9.072265625,1166369408.0,1166059136.0,1165936768.0,1166661120.0,1166050944.0,1165990400.0,1166026496.0,1165994624.0,1166093696.0,1166167040.0,1166254208.0,1166010368.0,1166217216.0,1166121088.0,right
9.07421875,1165993984.0,1166093696.0,1166158336.0,1166255232.0,1165992448.0,1166214784.0,1166109312.0,1166366336.0,1166105088.0,1166003968.0,1166651392.0,1166091136.0,1166018688.0,1166084352.0,right
9.076171875,1166311168.0,1166062464.0,1165908480.0,1166606592.0,1166042880.0,1165934720.0,1166038912.0,1165814400.0,1166013440.0,1166047232.0,1166255488.0,1165837568.0,1166210560.0,1166012416.0,right
9.078125,1165832320.0,1166043648.0,1166049408.0,1166255232.0,1165890048.0,1166213504.0,1166027648.0,1166290176.0,1166025728.0,1165886848.0,1166592896.0,1166048384.0,1165967744.0,1166023936.0,right
9.080078125,1166310400.0,1166049920.0,1165968768.0,1166602368.0,1166098176.0,1166037888.0,1166067712.0,1165869056.0,1166100608.0,1166059392.0,1166250240.0,1165973504.0,1166217728.0,1166051200.0,right
9.08203125,1165817088.0,1166085120.0,1166037248.0,1166247936.0,1165937280.0,1166214016.0,1166031744.0,1166276224.0,1165992960.0,1165863296.0,1166553728.0,1166055936.0,1165972992.0,1166062976.0,right
9.083984375,1166284672.0,1165978240.0,1165792896.0,1166558976.0,1166029952.0,1165943040.0,1166064384.0,1165855872.0,1166110336.0,1166089856.0,1166248704.0,1166019712.0,1166206080.0,1166082688.0,right
9.0859375,1165851776.0,1166105088.0,1166112896.0,1166247040.0,1166033408.0,1166204544.0,1166102656.0,1166310656.0,1166023936.0,1165746176.0,1166576896.0,1166020224.0,1165970432.0,1166066176.0,right
9.087890625,1166297472.0,1166010368.0,1165728896.0,1166562176.0,1165986688.0,1165952512.0,1166045696.0,1165837056.0,1166085888.0,1166138880.0,1166240768.0,1166053888.0,1166208256.0,1166124416.0,right
9.08984375,1165910528.0,1166112640.0,1166162048.0,1166239744.0,1166090368.0,1166211328.0,1166149120.0,1166332672.0,1166055680.0,1165863296.0,1166592896.0,1166026496.0,1166031232.0,1166096896.0,right
9.091796875,1166335360.0,1166060928.0,1165876352.0,1166589952.0,1166020224.0,1166032640.0,1166100352.0,1165888512.0,1166058880.0,1166100608.0,1166240000.0,1166042880.0,1166206080.0,1166090112.0,right
9.09375,1165859584.0,1166005120.0,1166088192.0,1166241024.0,1165993472.0,1166201088.0,1166074112.0,1166300672.0,1165990400.0,1165751936.0,1166531200.0,1165876352.0,1165918464.0,1165996672.0,right
9.095703125,1166314880.0,1166019200.0,1165778176.0,1166532992.0,1165876352.0,1165926272.0,1165973504.0,1165886848.0,1165944704.0,1166135040.0,1166234496.0,1165956224.0,1166204800.0,1166114816.0,right
9.09765625,1165773952.0,1165857024.0,1166074880.0,1166225024.0,1165842816.0,1166208256.0,1166055424.0,1166253440.0,1165936768.0,1165692672.0,1166466304.0,1165766144.0,1165801856.0,1165863296.0,right
9.099609375,1166196480.0,1165797120.0,1165575552.0,1166406272.0,1165687936.0,1165696768.0,1165784448.0,1165579648.0,1165782912.0,1165855872.0,1166214784.0,1165693184.0,1166209024.0,1165802368.0,right
9.1015625,1165577600.0,1165802368.0,1165824384.0,1166216320.0,1165698944.0,1166208256.0,1165759360.0,1166194304.0,1165727232.0,1165558656.0,1166378880.0,1165757184.0,1165711488.0,1165805568.0,right
9.103515625,1166172032.0,1165667456.0,1165500928.0,1166342656.0,1165689472.0,1165647488.0,1165723648.0,1165401728.0,1165564544.0,1165677952.0,1166214272.0,1165496192.0,1166201472.0,1165616512.0,right
9.10546875,1165295104.0,1165421696.0,1165606016.0,1166210304.0,1165383296.0,1166199040.0,1165550336.0,1166061184.0,1165414272.0,1165182720.0,1166209280.0,1165303552.0,1165353344.0,1165421184.0,right
9.107421875,1166026752.0,1165329792.0,1165061888.0,1166170368.0,1165171200.0,1165261440.0,1165347072.0,1165125504.0,1165263616.0,1165480960.0,1166200832.0,1165239424.0,1166198528.0,1165401216.0,right
9.109375,1165060352.0,1165227392.0,1165427456.0,1166195584.0,1165187456.0,1166197248.0,1165333888.0,1165928960.0,1165189504.0,1164948480.0,1166121088.0,1165062400.0,1165146496.0,1165249920.0,right
9.111328125,1165959424.0,1165237888.0,1165027840.0,1166134144.0,1165128576.0,1165205760.0,1165289856.0,1165229440.0,1165371776.0,1165578112.0,1166192512.0,1165330816.0,1166199808.0,1165511424.0,right
9.11328125,1165271936.0,1165366016.0,1165595520.0,1166191488.0,1165345536.0,1166202496.0,1165549824.0,1166033664.0,1165408512.0,1165167488.0,1166168576.0,1165242112.0,1165341824.0,1165365504.0,right
9.115234375,1165958272.0,1165298304.0,1165051904.0,1166119552.0,1165132800.0,1165219968.0,1165238400.0,1165003136.0,1165086080.0,1165345024.0,1166183808.0,1165045120.0,1166197760.0,1165240448.0,right
9.1171875,1164945408.0,1165076096.0,1165311872.0,1166183296.0,1164975872.0,1166194816.0,1165142784.0,1165852288.0,1165095040.0,1164989440.0,1166063872.0,1165067648.0,1165058816.0,1165136512.0,right
9.119140625,1165893248.0,1165135488.0,1165095552.0,1166087936.0,1165156992.0,1165113984.0,1165224704.0,1165007872.0,1165219968.0,1165324032.0,1166181504.0,1165018880.0,1166193280.0,1165129728.0,right
9.12109375,1165022592.0,1165257856.0,1165296128.0,1166175616.0,1165048320.0,1166192256.0,1165152768.0,1165876992.0,1165182208.0,1165126016.0,1166086144.0,1165202176.0,1165165952.0,1165302400.0,right
9.123046875,1165867008.0,1165202688.0,1165116544.0,1166077696.0,1165226880.0,1165193216.0,1165334528.0,1165050368.0,1165321856.0,1165309312.0,1166167296.0,1165124480.0,1166194560.0,1165249408.0,right
9.125,1164999424.0,1165280384.0,1165273088.0,1166167040.0,1165084544.0,1166197248.0,1165212672.0,1165833344.0,1165162240.0,1165064576.0,1166065664.0,1165213184.0,1165159552.0,1165316608.0,right
9.126953125,1165810816.0,1165115008.0,1165018880.0,1166058112.0,1165169024.0,1165115008.0,1165286656.0,1164994688.0,1165323392.0,1165319296.0,1166169600.0,1165127040.0,1166198016.0,1165232128.0,right
9.12890625,1165076096.0,1165446912.0,1165439488.0,1166168320.0,1165248384.0,1166197504.0,1165350784.0,1165882240.0,1165266176.0,1165120768.0,1166073600.0,1165293568.0,1165250432.0,1165453184.0,right
9.130859375,1165852288.0,1165284096.0,1165104512.0,1166049920.0,1165291904.0,1165250944.0,1165446272.0,1164951168.0,1165332352.0,1165401728.0,1166157568.0,1165153792.0,1166193024.0,1165312384.0,right
9.1328125,1164858752.0,1165187968.0,1165331328.0,1166154368.0,1165044608.0,1166191488.0,1165242112.0,1165723008.0,1165054080.0,1164877568.0,1165953024.0,1165040896.0,1165033088.0,1165153280.0,right
9.134765625,1165757696.0,1165029376.0,1164862848.0,1165981440.0,1164984192.0,1165017856.0,1165099776.0,1164915456.0,1165108096.0,1165351296.0,1166156544.0,1165068288.0,1166197760.0,1165274624.0,right
9.13671875,1164928512.0,1165084032.0,1165342848.0,1166156800.0,1165085568.0,1166200832.0,1165263104.0,1165835392.0,1165075072.0,1164873984.0,1166034432.0,1164921216.0,1165026176.0,1165095552.0,right
9.138671875,1165870080.0,1165104512.0,1164893952.0,1166044928.0,1164932224.0,1165038848.0,1165120768.0,1164999936.0,1165153792.0,1165420544.0,1166154624.0,1165151744.0,1166198528.0,1165292416.0,right
9.140625,1165040896.0,1165176448.0,1165460480.0,1166152832.0,1165147520.0,1166195584.0,1165305088.0,1165921536.0,1165225216.0,1165036672.0,1166044160.0,1165084544.0,1165155456.0,1165212160.0,right
9.142578125,1165886848.0,1165197952.0,1165012096.0,1166030976.0,1165067136.0,1165132800.0,1165149568.0,1165016832.0,1165049344.0,1165408000.0,1166149888.0,1165030912.0,1166195840.0,1165240448.0,right
9.14453125,1165102848.0,1165123328.0,1165480448.0,1166150528.0,1165120256.0,1166198016.0,1165327104.0,1165994624.0,1165245184.0,1165045120.0,1166112384.0,1165122816.0,1165189504.0,1165193728.0,right
9.146484375,1166050944.0,1165376512.0,1165194752.0,1166163072.0,1165269376.0,1165306624.0,1165373312.0,1165249408.0,1165396992.0,1165577088.0,1166151040.0,1165294080.0,1166198784.0,1165447936.0,right
9.1484375,1165219456.0,1165430528.0,1165519872.0,1166150784.0,1165250944.0,1166196480.0,1165391744.0,1166051968.0,1165422720.0,1165347072.0,1166174080.0,1165378048.0,1165330816.0,1165522944.0,right
9.150390625,1166077952.0,1165445760.0,1165390080.0,1166199296.0,1165420032.0,1165362304.0,1165549312.0,1165345536.0,1165563904.0,1165675776.0,1166146560.0,1165382272.0,1166194048.0,1165547648.0,right
9.15234375,1165396992.0,1165616512.0,1165789184.0,1166141824.0,1165489408.0,1166194816.0,1165667968.0,1166125056.0,1165607552.0,1165460480.0,1166248448.0,1165551872.0,1165522432.0,1165628544.0,right
9.154296875,1166117376.0,1165603840.0,1165433728.0,1166260736.0,1165545600.0,1165522944.0,1165614336.0,1165371776.0,1165648000.0,1165803904.0,1166140288.0,1165565056.0,1166195072.0,1165734144.0,right
9.15625,1165463680.0,1165729408.0,1165820800.0,1166144640.0,1165634816.0,1166193024.0,1165785600.0,1166178560.0,1165686784.0,1165571840.0,1166344832.0,1165667456.0,1165641088.0,1165744128.0,right
9.158203125,1166195840.0,1165760384.0,1165632256.0,1166361344.0,1165736704.0,1165716224.0,1165803904.0,1165594880.0,1165734656.0,1165803904.0,1166150528.0,1165660032.0,1166192768.0,1165779200.0,right
9.16015625,1165615360.0,1165723648.0,1165842816.0,1166150784.0,1165672192.0,1166196736.0,1165796096.0,1166203008.0,1165782400.0,1165545600.0,1166397312.0,1165732992.0,1165727744.0,1165747200.0,right
9.162109375,1166256256.0,1165876992.0,1165632256.0,1166461312.0,1165837056.0,1165822336.0,1165840640.0,1165770880.0,1165989888.0,1166044928.0,1166149632.0,1165884800.0,1166200576.0,1166024448.0,right
9.1640625,1165767680.0,1166043648.0,1166029952.0,1166148352.0,1165903744.0,1166198272.0,1166026496.0,1166288256.0,1166016512.0,1165865344.0,1166492544.0,1166020736.0,1165957760.0,1166054144.0,right
9.166015625,1166271232.0,1165982976.0,1165858048.0,1166483456.0,1166013952.0,1165932544.0,1166068864.0,1165748864.0,1166071424.0,1165986176.0,1166150272.0,1165918464.0,1166194304.0,1166017152.0,right
9.16796875,1165808128.0,1166099584.0,1166059136.0,1166151808.0,1166001408.0,1166195328.0,1166070144.0,1166296704.0,1166038400.0,1165845376.0,1166518912.0,1166050944.0,1166013440.0,1166094080.0,right
9.169921875,1166275712.0,1166042880.0,1165795584.0,1166496768.0,1166041984.0,1166007680.0,1166067968.0,1165735168.0,1166068864.0,1166097664.0,1166151296.0,1165989888.0,1166197504.0,1166101120.0,right
9.171875,1165715200.0,1166071680.0,1166101120.0,1166152064.0,1166014464.0,1166196992.0,1166106368.0,1166254720.0,1166001920.0,1165731968.0,1166472576.0,1165961472.0,1165935232.0,1166033408.0,right
9.173828125,1166289920.0,1166041216.0,1165819648.0,1166499968.0,1166002432.0,1165997184.0,1166082688.0,1165780352.0,1166111360.0,1166119808.0,1166152832.0,1166085888.0,1166192512.0,1166123392.0,right
9.17578125,1165706240.0,1166057216.0,1166086400.0,1166150272.0,1166050176.0,1166190080.0,1166083840.0,1166252672.0,1166029952.0,1165789184.0,1166455040.0,1165915264.0,1165950976.0,1166053632.0,right
9.177734375,1166229760.0,1165972480.0,1165710464.0,1166432256.0,1165821824.0,1165878016.0,1165959936.0,1165663232.0,1165938432.0,1166094848.0,1166146048.0,1165957248.0,1166191744.0,1166086400.0,right
9.1796875,1165707904.0,1165941504.0,1166113408.0,1166143616.0,1165946240.0,1166193536.0,1166108160.0,1166265984.0,1166010368.0,1165739904.0,1166450560.0,1165819648.0,1165892224.0,1165905280.0,right
9.181640625,1166239232.0,1165977216.0,1165705216.0,1166415616.0,1165782912.0,1165840640.0,1165876992.0,1165618048.0,1165847040.0,1166021760.0,1166138624.0,1165802880.0,1166189824.0,1165994624.0,right
9.18359375,1165599104.0,1165839616.0,1165973504.0,1166139392.0,1165779840.0,1166188544.0,1165907968.0,1166177792.0,1165892224.0,1165671552.0,1166355584.0,1165773440.0,1165765120.0,1165858560.0,right
9.185546875,1166171520.0,1165900032.0,1165714688.0,1166349184.0,1165819136.0,1165782400.0,1165876352.0,1165538688.0,1165785600.0,1165910528.0,1166137344.0,1165715200.0,1166188288.0,1165818112.0,right
9.1875,1165428992.0,1165687936.0,1165811328.0,1166132096.0,1165617536.0,1166186240.0,1165740928.0,1166096896.0,1165712000.0,1165507200.0,1166253184.0,1165624832.0,1165609088.0,1165703168.0,right
9.189453125,1166078848.0,1165620608.0,1165355008.0,1166218496.0,1165514624.0,1165535616.0,1165644288.0,1165346560.0,1165651072.0,1165718912.0,1166127872.0,1165581312.0,1166185344.0,1165691008.0,right
9.19140625,1165301888.0,1165612800.0,1165667968.0,1166127360.0,1165544064.0,1166185344.0,1165636480.0,1166062720.0,1165557120.0,1165197952.0,1166194560.0,1165445248.0,1165488384.0,1165611264.0,right
9.193359375,1166024192.0,1165491968.0,1165148032.0,1166160512.0,1165390080.0,1165424256.0,1165533440.0,1165227904.0,1165483136.0,1165604864.0,1166124160.0,1165432192.0,1166182784.0,1165552896.0,right
9.1953125,1165314048.0,1165535104.0,1165680512.0,1166125056.0,1165492480.0,1166182784.0,1165636480.0,1166051712.0,1165551360.0,1165260928.0,1166168064.0,1165425280.0,1165478400.0,1165550848.0,right
9.197265625,1166078592.0,1165585024.0,1165294592.0,1166173824.0,1165436288.0,1165501440.0,1165562368.0,1165256704.0,1165482624.0,1165597568.0,1166124416.0,1165414784.0,1166177280.0,1165571840.0,right
9.19921875,1165096064.0,1165337600.0,1165466240.0,1166121088.0,1165236864.0,1166172544.0,1165411200.0,1165984000.0,1165347072.0,1165124480.0,1166052480.0,1165242112.0,1165271936.0,1165314048.0,right
9.201171875,1165935744.0,1165275136.0,1165128064.0,1166002944.0,1165209472.0,1165209984.0,1165240448.0,1164982144.0,1165193728.0,1165426432.0,1166114560.0,1165045632.0,1166175616.0,1165276672.0,right
9.203125,1164944256.0,1165155456.0,1165383808.0,1166109568.0,1165001600.0,1166178560.0,1165224704.0,1165896320.0,1165230976.0,1165130752.0,1165924736.0,1165172224.0,1165161728.0,1165201152.0,right
9.205078125,1165836032.0,1165152768.0,1165019392.0,1165850112.0,1165097088.0,1165095552.0,1165167488.0,1164847104.0,1165158528.0,1165203200.0,1166105344.0,1164979456.0,1166178048.0,1165105536.0,right
9.20703125,1164839296.0,1165183744.0,1165153792.0,1166110080.0,1164987904.0,1166177792.0,1165081856.0,1165825408.0,1165077120.0,1164910208.0,1165812864.0,1165063040.0,1165061376.0,1165182720.0,right
9.208984375,1165800832.0,1165039872.0,1164875520.0,1165791872.0,1165023616.0,1165023104.0,1165141760.0,1164753152.0,1165086592.0,1165081856.0,1166113664.0,1164893312.0,1166172544.0,1165008896.0,right
9.2109375,1164769920.0,1165123328.0,1165133312.0,1166110848.0,1164930688.0,1166169856.0,1165047808.0,1165723008.0,1165024640.0,1164844544.0,1165700480.0,1164978944.0,1164991104.0,1165142272.0,right
9.212890625,1165760896.0,1165099776.0,1164904960.0,1165710464.0,1165051904.0,1165063552.0,1165254656.0,1164835072.0,1165248384.0,1165194752.0,1166102144.0,1165041408.0,1166172800.0,1165100800.0,right
9.21484375,1164707456.0,1165112320.0,1165071360.0,1166095872.0,1164916480.0,1166172544.0,1164981632.0,1165658496.0,1164983168.0,1164793088.0,1165585024.0,1164928512.0,1164949504.0,1165129088.0,right
9.216796875,1165537664.0,1164849280.0,1164672256.0,1165465216.0,1164765184.0,1164814592.0,1164943232.0,1164485376.0,1164836608.0,1164962176.0,1166092160.0,1164689152.0,1166168064.0,1164879744.0,right
9.21875,1164469632.0,1164804096.0,1164981120.0,1166095616.0,1164664960.0,1166167296.0,1164896512.0,1165484672.0,1164807808.0,1164624512.0,1165394816.0,1164638208.0,1164741120.0,1164816128.0,right
9.220703125,1165463168.0,1164767872.0,1164593024.0,1165363328.0,1164607744.0,1164699008.0,1164793088.0,1164373504.0,1164745344.0,1164889216.0,1166096640.0,1164583040.0,1166164096.0,1164756352.0,right
9.22265625,1164345600.0,1164756864.0,1164890752.0,1166095104.0,1164585088.0,1166164352.0,1164713728.0,1165418496.0,1164659712.0,1164609280.0,1165308160.0,1164654976.0,1164652288.0,1164818304.0,right
9.224609375,1165409024.0,1164642304.0,1164647040.0,1165308800.0,1164687488.0,1164653440.0,1164830848.0,1164257920.0,1164679168.0,1164851840.0,1166091648.0,1164513664.0,1166166528.0,1164645504.0,right
9.2265625,1164186496.0,1164608256.0,1164768384.0,1166090624.0,1164441728.0,1166163328.0,1164595584.0,1165269888.0,1164513152.0,1164459136.0,1165206400.0,1164515840.0,1164493696.0,1164673280.0,right
